name,country,position,image,worth,age
Wout Brama,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/30003-1629789463.jpg?lm=1,4000000,23
Vurnon Anita,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/30670-1582820795.jpg?lm=1,3000000,21
Wesley Sneijder,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/4673-1473587409.jpeg?lm=1,29000000,25
Rafael van der Vaart,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/4192-1447257367.jpg?lm=1,15000000,27
Ibrahim Afellay,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/15760-1590602076.jpg?lm=1,9000000,24
Otman Bakkal,オランダ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/27491-1616147959.jpg?lm=1,5500000,25
Eljero Elia,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/27805-1583152270.jpg?lm=1,14000000,22
Ryan Babel,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/16135-1663352942.png?lm=1,7000000,23
Arjen Robben,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/4360-1540568808.jpg?lm=1,28000000,25
Dirk Kuyt,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/4010-1401971428.jpg?lm=1,17000000,29
Jeremain Lens,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/38497-1669399774.jpg?lm=1,2500000,22
Robin van Persie,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/4380-1516382956.jpg?lm=1,25000000,26
Klaas-Jan Huntelaar,オランダ,フォワード,https://img.a.transfermarkt.technology/portrait/small/4357-1471339801.jpg?lm=1,15000000,26
Daniel Agyei,ガーナ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/127993-1589918240.jpg?lm=1,200000,20
Stephen Ahorlu,ガーナ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,250000,22
John Mensah,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_5917_273_2012_1.jpg?lm=1,5000000,27
Isaac Vorsah,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/52151-1439899646.jpg?lm=1,3500000,21
Francis Dickoh,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,900000,27
Jonathan Quartey,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_77408_417_2010_1.jpg?lm=1,500000,22
Jonathan Mensah,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/110622-1646333674.jpg?lm=1,300000,19
Lee Addy,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_133553_419_2012_1.jpg?lm=1,200000,19
David Addy,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/80599-1493190533.jpg?lm=1,500000,19
Hans Sarpei,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/707-1589538495.jpg?lm=1,750000,33
John Paintsil,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_35235_75_2013_04_16_1.jpg?lm=1,4000000,28
Samuel Inkoom,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/106306-1635525580.png?lm=1,1500000,20
Harrison Afful,ガーナ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/65830-1646522552.jpg?lm=1,500000,23
Michael Essien,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/5588-1567972232.png?lm=1,38000000,27
Derek Boateng,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_18091_339_2013_05_22_1.jpg?lm=1,3400000,26
Stephen Appiah,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_5975_123_2013_04_24_1.jpg?lm=1,2000000,29
Moussa Narry,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_63476_1164_2010_2.jpg?lm=1,1800000,24
Anthony Annan,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_29122_33_2012_1.jpg?lm=1,3000000,24
Anthony Obodai,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/5016-1607173081.jpg?lm=1,700000,27
Sulley Muntari,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/17129-1416397933.jpg?lm=1,15500000,25
Laryea Kingston,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/24999-1644765310.png?lm=1,1000000,29
Emmanuel Badu,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/108484-1449132193.jpg?lm=1,100000,19
Kwadwo Asamoah,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/63531-1455553903.jpg?lm=1,5500000,21
Kevin-Prince Boateng,ガーナ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/16922-1657098909.jpg?lm=1,4000000,22
Prince Tagoe,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/37649-1589538409.jpg?lm=1,1250000,23
Draman Haminu,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_34395_11300_2010_1.jpg?lm=1,1500000,24
André Ayew,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/45403-1668429304.jpg?lm=1,1000000,20
Quincy Owusu-Abeyie,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/14551-1550504385.jpg?lm=1,1000000,23
Dominic Adiyiah,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/85563-1433325283.jpg?lm=1,700000,20
Asamoah Gyan,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/26802-1422038251.jpg?lm=1,7500000,24
Yaw Antwi,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,900000,24
Ransford Osei,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,400000,19
Mahatma Otoo,ガーナ,フォワード,https://img.a.transfermarkt.technology/portrait/small/161148-1618935246.png?lm=1,50000,18
Pepe Reina,スペイン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/7825-1448528367.jpg?lm=1,20000000,27
Víctor Valdés,スペイン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/s_7589_131_2012_2.jpg?lm=1,18000000,28
Diego López,スペイン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/34370-1490690031.jpg?lm=1,16000000,28
Carles Puyol,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/7594-1590486853.jpg?lm=1,23000000,32
Sergio Ramos,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/25557-1640014004.jpg?lm=1,27000000,24
Gerard Piqué,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/18944-1667548226.jpg?lm=1,25000000,23
Raúl Albiol,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/15452-1664974689.jpg?lm=1,18000000,24
Carlos Marchena,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_7572_897_2012_2.jpg?lm=1,8000000,30
Joan Capdevila,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_7486_714_2012_2.jpg?lm=1,10000000,32
Nacho Monreal,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/43003-1518795805.jpg?lm=1,6000000,24
Jesús Navas,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/15956-1647595718.jpg?lm=1,28000000,24
Álvaro Arbeloa,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/28260-1413206598.jpg?lm=1,12000000,27
Andoni Iraola,スペイン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/15804-1464163078.jpg?lm=1,9000000,27
Xabi Alonso,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/7476-1471439383.JPG?lm=1,30000000,28
Sergio Busquets,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/65230-1668168379.jpg?lm=1,18000000,21
Javi Martínez,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/44017-1540568493.jpg?lm=1,15000000,21
Marcos Senna,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_7840_4835_2013_09_13_1.jpg?lm=1,6000000,33
Xavi,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/7607-1476882942.jpg?lm=1,65000000,29
Andrés Iniesta,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/7600-1464872266.jpg?lm=1,60000000,25
Cesc Fàbregas,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/8806-1614090062.jpg?lm=1,55000000,22
Santi Cazorla,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/15799-1518795463.jpg?lm=1,15000000,25
Albert Riera,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_7373_141_2013_09_05_1.jpg?lm=1,14000000,27
David Silva,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35518-1538642653.jpg?lm=1,32000000,24
Juan Mata,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/44068-1527148066.jpg?lm=1,23000000,21
Pablo Hernández,スペイン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/46220-1515756050.jpg?lm=1,14000000,25
Pedro,スペイン,フォワード,https://img.a.transfermarkt.technology/portrait/small/65278-1602077251.jpg?lm=1,10000000,22
Fernando Torres,スペイン,フォワード,https://img.a.transfermarkt.technology/portrait/small/7767-1447152963.jpg?lm=1,50000000,25
David Villa,スペイン,フォワード,https://img.a.transfermarkt.technology/portrait/small/7980-1520802710.jpg?lm=1,45000000,28
Álvaro Negredo,スペイン,フォワード,https://img.a.transfermarkt.technology/portrait/small/18644-1663139293.jpg?lm=1,16000000,24
Fernando Llorente,スペイン,フォワード,https://img.a.transfermarkt.technology/portrait/small/35564-1447240179.jpg?lm=1,15000000,25
Dani Güiza,スペイン,フォワード,https://img.a.transfermarkt.technology/portrait/small/8186-1488373654.jpg?lm=1,12500000,29
Lubos Kamenar,スロバキア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/34417-1584956965.png?lm=1,600000,23
Dusan Pernis,スロバキア,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/18350-1613148152.png?lm=1,250000,25
Martin Skrtel,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/24180-1565254163.jpeg?lm=1,13500000,25
Jan Durica,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/34421-1502397810.png?lm=1,1500000,28
Martin Dobrotka,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/74871-1438085618.jpg?lm=1,750000,25
Kornel Salata,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/74725-1520622521.png?lm=1,650000,25
Dusan Svento,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/34543-1437391476.jpg?lm=1,2400000,24
Marek Cech,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/21354-1457013424.jpg?lm=1,2000000,27
Radoslav Zabavnik,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_24856_39_2012_1.jpg?lm=1,1000000,29
Peter Pekarik,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51100-1657098478.jpg?lm=1,2500000,23
Matej Krajcik,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,900000,32
Martin Petras,スロバキア,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_9764_4333_2011_1.jpg?lm=1,700000,30
Zdeno Strba,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,33
Marek Hamsik,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/38593-1630526043.png?lm=1,24000000,22
Juraj Kucka,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/74943-1534677079.png?lm=1,2000000,23
Miroslav Karhan,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_1262_365_2013_10_01_1.jpg?lm=1,1000000,33
Robert Jez,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/55762-1447421680.jpg?lm=1,50000,28
Marek Sapara,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_40059_449_2011_1.jpg?lm=1,2500000,27
Jan Kozak,スロバキア,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,950000,29
Miroslav Stoch,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/45559-1464947655.jpg?lm=1,3500000,20
Vladimir Weiss,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/92701-1583080403.png?lm=1,1500000,20
Filip Holosko,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/21245-1520622312.png?lm=1,6500000,25
Stanislav Sestak,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/28775-1464947773.jpg?lm=1,4500000,27
Erik Jendrisek,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/41369-1659990635.png?lm=1,1600000,23
Robert Vittek,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/3531-1581917638.png?lm=1,2300000,27
Martin Jakubko,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/24237-1635059791.png?lm=1,1200000,30
Peter Styvar,スロバキア,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,200000,29
Cristopher Toselli,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/72903-1497615220.jpg?lm=1,500000,21
Miguel Pinto,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/40431-1439469827.png?lm=1,425000,26
Luis Marín,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/80744-1484820037.jpg?lm=1,475000,26
Nery Veloso,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/89793-1613724627.jpg?lm=1,500000,23
Raúl Olivares,チリ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,100000,22
Pablo Contreras,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_14520_683_2012_1.jpg?lm=1,5000000,31
Osvaldo González,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/76391-1506685397.png?lm=1,750000,25
Gonzalo Jara,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/40429-1437396217.jpg?lm=1,1500000,24
Waldo Ponce,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1000000,27
Sebastián Toro,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,425000,20
Ismael Fuentes,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,800000,28
Hans Martínez,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/72883-1516870315.jpg?lm=1,800000,23
Luis Casanova,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,225000,17
Albert Acevedo,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,300000,27
Carlos Labrín,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_89783_458_2012_1.jpg?lm=1,350000,19
Juan Abarca,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,325000,21
Carlos Escobar,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,125000,18
Jean Beausejour,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/18871-1497615523.jpg?lm=1,2500000,25
Roberto Cereceda,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/63391-1484820234.jpg?lm=1,900000,25
José Martínez,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,100000,19
Mauricio Isla,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/43722-1567076491.JPG?lm=1,7500000,22
Paulo Magalhães,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/89714-1484819920.jpg?lm=1,1200000,20
Gonzalo Fierro,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,27
José Pedro Fuenzalida,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/72602-1497615733.jpg?lm=1,600000,25
Juan Carlos Espinoza,チリ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,18
Gary Medel,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/60889-1630574292.jpg?lm=1,2000000,22
Carlos Carmona,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/76387-1489490548.jpg?lm=1,1500000,23
Claudio Maldonado,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_20385_199_2012_1.jpg?lm=1,1000000,30
Manuel Iturra,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/40428-1449132499.jpg?lm=1,625000,25
Felipe Seymour,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/83891-1637752233.jpg?lm=1,500000,22
Marco Estrada,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_60885_969_2012_1.jpg?lm=1,600000,26
Rafael Caroca,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,400000,20
Arturo Vidal,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/37666-1502276644.jpg?lm=1,9000000,22
Jaime Valdés,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_22131_130_2013_09_18_1.jpg?lm=1,3500000,29
Charles Aránguiz,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/89701-1658913540.jpg?lm=1,600000,21
Rodrigo Millar,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/53027-1415368571.jpg?lm=1,850000,28
Felipe Gutiérrez,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/133089-1550265519.jpg?lm=1,100000,19
Rodrigo Tello,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/s_3413_825_2013_09_06_1.jpg?lm=1,6000000,30
Matías Fernández,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/37918-1448527391.jpg?lm=1,7000000,24
Pedro Morales,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/75314-1464039870.jpg?lm=1,5000000,24
Jorge Valdivia,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/20758-1458739983.jpg?lm=1,5000000,26
Fernando Meneses,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/65946-1469976617.png?lm=1,600000,24
Yashir Islame,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/89756-1649413253.jpg?lm=1,125000,19
Renato González,チリ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,0,20
Mark González,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/21750-1517578180.jpg?lm=1,6500000,26
Edson Puch,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/113217-1497616116.jpg?lm=1,1000000,24
Kevin Harbottle,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,325000,19
Emilio Hernández,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_65918_1037_2012_1.jpg?lm=1,700000,25
Fabián Orellana,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/60890-1541151241.jpg?lm=1,1200000,24
Carlos Ross,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/119456-1644735165.jpg?lm=1,450000,19
Francisco Pizarro,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,400000,21
Humberto Suazo,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/39655-1415311323.jpg?lm=1,10000000,28
Alexis Sánchez,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/40433-1660118147.jpg?lm=1,7000000,21
Héctor Mancilla,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_44920_5623_2013_11_06_1.jpg?lm=1,5000000,29
Esteban Paredes,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_79022_4961_2013_11_13_1.jpg?lm=1,1100000,29
Daúd Gazale,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,600000,25
Eduardo Vargas,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/89718-1662404532.jpg?lm=1,375000,20
Juan Gonzalo Lorca,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,25
Francisco Castro,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,450000,19
Bernardo Campos,チリ,フォワード,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,50000,19
Manuel Neuer,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/17259-1667830554.jpg?lm=1,15000000,23
Tim Wiese,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/1474-1588081882.jpg?lm=1,10000000,28
Tobias Sippel,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/31653-1662965792.jpg?lm=1,1500000,21
Hans Jörg Butt,ドイツ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/294-1593522785.jpg?lm=1,2500000,36
Per Mertesacker,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/6710-1518796036.jpg?lm=1,15000000,25
Jérôme Boateng,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/26485-1540568293.jpg?lm=1,11000000,21
Mats Hummels,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/39728-1661413275.jpg?lm=1,8000000,21
Serdar Tasci,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/34593-1553697485.jpg?lm=1,12000000,23
Heiko Westermann,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/1726-1447257388.jpg?lm=1,8000000,26
Holger Badstuber,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/54659-1532077316.jpg?lm=1,4500000,20
Arne Friedrich,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/698-1607595951.jpg?lm=1,7000000,30
Marcel Schäfer,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/8317-1524235071.jpg?lm=1,6000000,26
Philipp Lahm,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/2219-1471439838.JPG?lm=1,28000000,26
Andreas Beck,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/31182-1626770815.jpg?lm=1,7000000,22
Kevin Großkreutz,ドイツ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/44521-1532273177.jpeg?lm=1,1500000,21
Simon Rolfes,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/691-1408096910.jpg?lm=1,9500000,28
Dennis Aogo,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/19354-1567162080.jpg?lm=1,6000000,23
Christian Träsch,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/38440-1532082864.jpg?lm=1,4500000,22
Stefan Reinartz,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/43274-1437487508.jpg?lm=1,3000000,21
Bastian Schweinsteiger,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/2514-1551256967.jpg?lm=1,19000000,25
Michael Ballack,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/63-1461310873.jpg?lm=1,20000000,33
Sami Khedira,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/29401-1595418857.jpg?lm=1,12000000,22
Toni Kroos,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/31909-1661426083.jpg?lm=1,8000000,20
Christian Gentner,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/19112-1652901270.png?lm=1,7500000,24
Thomas Hitzlsperger,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/W_b_s_1573_79_2009_1.jpg?lm=1,6500000,27
Mesut Özil,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35664-1669377224.jpg?lm=1,20000000,21
Marko Marin,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/35251-1549025382.jpg?lm=1,14000000,21
Lukas Podolski,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/15185-1670769304.png?lm=1,10000000,25
Piotr Trochowski,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/2623-1482503517.jpg?lm=1,8500000,26
Aaron Hunt,ドイツ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/4687-1532340699.jpg?lm=1,7000000,23
Thomas Müller,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/58358-1667830486.jpg?lm=1,8000000,20
Mario Gómez,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/6288-1563260524.jpg?lm=1,27500000,24
Stefan Kießling,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/6237-1473754963.JPG?lm=1,9500000,25
Marcell Jansen,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/16624-1570707987.jpeg?lm=1,10000000,24
Miroslav Klose,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/10-1448468291.jpg?lm=1,9000000,31
Cacau,ドイツ,フォワード,https://img.a.transfermarkt.technology/portrait/small/1426-1461328101.jpg?lm=1,5000000,28
Aldo Bobadilla,パラグアイ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1000000,33
Paulo da Silva,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/38800-1469115692.png?lm=1,3000000,29
Antolín Alcaraz,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/14259-1447321268.jpg?lm=1,3500000,27
Darío Verón,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51078-1488122980.jpg?lm=1,2500000,30
Julio Cáceres,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_18733_11855_2013_12_11_1.jpg?lm=1,1800000,30
Julio Manzur,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1200000,28
Marcos Cáceres,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1000000,23
Pedro Benítez,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,300000,29
Adalberto Román,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/s_73642_1023_2010_1.jpg?lm=1,500000,23
Claudio Morel,パラグアイ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,1800000,31
