name,country,position,image,worth,age
Roman Bürki,スイス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/59027-1534235756.jpg?lm=1,7000000,27
Marwin Hitz,スイス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/59238-1534235954.jpg?lm=1,4000000,30
Yvon Mvogo,スイス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/147051-1613227191.jpg?lm=1,3000000,23
Manuel Akanji,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/284730-1615389562.jpg?lm=1,5000000,22
Nico Elvedi,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/192635-1533288578.jpg?lm=1,15000000,21
Ricardo Rodríguez,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/86784-1663596388.jpg?lm=1,15000000,25
Fabian Schär,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/135343-1667990394.jpg?lm=1,3000000,26
Léo Lacroix,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/149652-1541754566.jpg?lm=1,3000000,25
Johan Djourou,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/34561-1471012837.jpg?lm=1,1000000,31
François Moubandje,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/123021-1603130438.png?lm=1,2500000,27
Michael Lang,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51346-1533288909.jpg?lm=1,4500000,26
Stephan Lichtsteiner,スイス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/2865-1410245791.jpg?lm=1,1500000,34
Granit Xhaka,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/111455-1667990175.jpg?lm=1,35000000,25
Denis Zakaria,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/334526-1667990520.jpg?lm=1,20000000,21
Fabian Frei,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/52595-1501159939.jpg?lm=1,2250000,29
Gelson Fernandes,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/20081-1533115147.jpg?lm=1,1500000,31
Valon Behrami,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/21905-1562078262.jpg?lm=1,1000000,33
Remo Freuler,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/148252-1537772961.jpg?lm=1,14000000,26
Edimilson Fernandes,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/247555-1628596987.jpg?lm=1,5000000,21
Blerim Dzemaili,スイス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/9967-1647955517.jpg?lm=1,2500000,32
Steven Zuber,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/68033-1500019881.jpg?lm=1,7000000,26
Xherdan Shaqiri,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/86792-1645958643.jpg?lm=1,18000000,26
Admir Mehmedi,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/66058-1665561064.png?lm=1,5000000,27
Breel Embolo,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/237662-1669288888.jpg?lm=1,18000000,21
Dimitri Oberlin,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/212718-1503595415.jpg?lm=1,4000000,20
Haris Seferovic,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/109256-1658335494.jpg?lm=1,4000000,25
Josip Drmic,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/140579-1533288571.jpg?lm=1,3500000,25
Mario Gavranovic,スイス,フォワード,https://img.a.transfermarkt.technology/portrait/small/61380-1669739856.png?lm=1,3000000,28
Kristoffer Nordfeldt,スウェーデン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/75890-1580915057.jpeg?lm=1,1500000,28
Robin Olsen,スウェーデン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/75458-1464870193.jpg?lm=1,1250000,28
Pontus Dahlberg,スウェーデン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/365544-1497953992.jpg?lm=1,1000000,19
Peter Abrahamsson,スウェーデン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/62147-1523614153.jpg?lm=1,800000,29
Jacob Rinne,スウェーデン,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/210528-1475246457.jpg?lm=1,700000,24
Victor Lindelöf,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/184573-1569853055.png?lm=1,25000000,23
Pontus Jansson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/125314-1448968200.jpg?lm=1,6000000,27
Andreas Granqvist,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/29213-1464870138.jpg?lm=1,4000000,33
Filip Helander,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/198067-1439466050.jpg?lm=1,2500000,25
Linus Wahlqvist,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/249125-1478875142.jpg?lm=1,1200000,21
Franz Brorsson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/271773-1668887668.jpg?lm=1,1000000,22
Sotirios Papagiannopoulos,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/97616-1473945117.jpg?lm=1,900000,27
Jacob Une Larsson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/197221-1497952094.jpg?lm=1,800000,24
Joakim Nilsson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/216804-1497954070.jpg?lm=1,800000,24
Ludwig Augustinsson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/170646-1535123375.jpg?lm=1,6500000,23
Martin Olsson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/38073-1464870471.jpg?lm=1,5000000,29
Niklas Hult,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/113039-1627931075.jpg?lm=1,1750000,28
Rasmus Lindkvist,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/114691-1548406153.jpg?lm=1,900000,28
Mikael Lustig,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/36025-1464870569.jpg?lm=1,3250000,31
Anton Tinnerholm,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/109196-1645986184.jpg?lm=1,1750000,27
Johan Larsson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/140678-1523614396.jpg?lm=1,1750000,28
Emil Krafth,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/184528-1449134951.jpg?lm=1,1500000,23
Joel Andersson,スウェーデン,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/255469-1530601840.jpg?lm=1,900000,21
Jakob Johansson,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/46473-1494583048.jpg?lm=1,2500000,27
Albin Ekdal,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/49275-1657779249.jpg?lm=1,2500000,28
Oscar Lewicki,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/76051-1464870712.jpg?lm=1,1250000,25
Gustav Svensson,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/41362-1584468275.jpg?lm=1,750000,31
Jesper Karlström,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/222855-1631119751.png?lm=1,700000,22
Oscar Hiljemark,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/158810-1569558190.png?lm=1,3500000,25
Sebastian Larsson,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/31720-1464870657.jpg?lm=1,2000000,32
Jimmy Durmaz,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/80205-1665675781.png?lm=1,2000000,28
Marcus Rohdén,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/205809-1632540889.jpg?lm=1,1500000,27
Kristoffer Olsson,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/193592-1574609450.png?lm=1,1100000,22
Alexander Fransson,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/238056-1473161537.jpg?lm=1,1000000,23
Robert Gojani,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/187103-1516981661.jpg?lm=1,700000,25
Ken Sema,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/252345-1530811807.jpg?lm=1,1000000,24
Ola Toivonen,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/36500-1665126887.jpg?lm=1,2000000,31
Jiloan Hamad,スウェーデン,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/63833-1601583594.jpg?lm=1,900000,27
Emil Forsberg,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/111078-1613998016.jpg?lm=1,25000000,26
Viktor Claesson,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/116598-1574609607.png?lm=1,8000000,26
David Moberg Karlsson,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/s_63422_289_2013_10_18_1.jpg?lm=1,900000,24
Jordan Larsson,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/308552-1659600431.jpg?lm=1,400000,21
Kerim Mrabti,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/225569-1664349345.jpg?lm=1,900000,24
Marcus Berg,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/30418-1574609686.png?lm=1,5500000,31
John Guidetti,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/98596-1647530426.jpg?lm=1,5000000,25
Isaac Kiese Thelin,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/201311-1635883749.jpg?lm=1,2200000,25
Kalle Holmberg,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/184744-1516806652.jpg?lm=1,900000,25
Gustaf Nilsson,スウェーデン,フォワード,https://img.a.transfermarkt.technology/portrait/small/320440-1666292882.jpg?lm=1,400000,21
Jonas Lössl,デンマーク,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/48870-1615478974.png?lm=1,2500000,28
Frederik Rönnow,デンマーク,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/107775-1659518584.jpg?lm=1,3000000,25
Jesper Hansen,デンマーク,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/22860-1601543044.jpg?lm=1,500000,33
Jeppe Höjbjerg,デンマーク,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/223522-1605974844.png?lm=1,400000,23
Andreas Christensen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/196948-1668183241.jpg?lm=1,30000000,21
Jannik Vestergaard,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/99331-1624804320.jpg?lm=1,14000000,25
Simon Kjaer,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/48859-1661514194.jpg?lm=1,13000000,28
Zanka,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/52059-1567076021.JPG?lm=1,3500000,27
Andreas Bjelland,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/56354-1418856077.jpg?lm=1,2500000,30
Joachim Andersen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/260827-1668183482.jpg?lm=1,1500000,22
Henrik Dalsgaard,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/93315-1538465685.jpg?lm=1,1500000,28
Lasse Nielsen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/42913-1449740989.jpg?lm=1,1250000,30
Nicolai Boilesen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/69642-1664349675.jpg?lm=1,1250000,26
Kian Hansen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/91469-1519042814.jpg?lm=1,1250000,29
Victor Nelsson,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/422951-1665127563.jpg?lm=1,700000,19
Jacob Rasmussen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/283233-1629616899.jpg?lm=1,1000000,21
Riza Durmisi,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/135208-1625051150.jpg?lm=1,6000000,23
Jonas Knudsen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/144904-1523622434.jpg?lm=1,1000000,25
Mads Pedersen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/288429-1658599735.jpg?lm=1,700000,21
Jakob Ahlmann,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,500000,27
Rasmus Kristensen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/369684-1601103298.png?lm=1,3000000,20
Jens Stryger Larsen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/69646-1663875743.png?lm=1,2000000,27
Peter Ankersen,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/146889-1595929730.jpg?lm=1,1500000,27
Jens Martin Gammelby,デンマーク,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/265040-1629726613.jpg?lm=1,700000,23
Lasse Schöne,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/34784-1557319195.jpg?lm=1,3500000,31
Christian Nörgaard,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/148367-1497964951.jpg?lm=1,2000000,24
William Kvist,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/36787-1406748859.jpg?lm=1,500000,33
Thomas Delaney,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/91849-1668183672.jpg?lm=1,12000000,26
Pierre-Emile Höjbjerg,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/167799-1629882773.jpg?lm=1,8000000,22
Lukas Lerager,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/167105-1487767017.jpg?lm=1,4500000,24
Philip Billing,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/320411-1488544149.jpg?lm=1,1000000,21
Mike Jensen,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/43077-1564645756.jpg?lm=1,1400000,30
Mathias Jensen,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/319859-1624804279.jpg?lm=1,1500000,22
Michael Krohn-Dehli,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/18006-1447240167.jpg?lm=1,1500000,34
Jakob Poulsen,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/20861-1519042765.jpg?lm=1,500000,34
Sammy Skytte,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,400000,21
Christian Eriksen,デンマーク,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/69633-1668184209.jpg?lm=1,70000000,25
Pione Sisto,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/252641-1601547454.jpg?lm=1,15000000,22
Viktor Fischer,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/95755-1666894982.jpg?lm=1,3500000,23
Mikkel Duelund,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/320265-1612461571.png?lm=1,1500000,20
Jacob Bruun Larsen,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/293281-1657201254.jpg?lm=1,500000,19
Robert Skov,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/270393-1657201274.jpg?lm=1,1250000,22
Nikolai Laursen,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/290555-1616528834.jpg?lm=1,200000,20
Nicolai Jörgensen,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/100399-1627139428.jpeg?lm=1,15000000,27
Kasper Dolberg,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/283196-1665056706.jpg?lm=1,14000000,20
Yussuf Poulsen,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/157635-1663686344.jpg?lm=1,10000000,23
Martin Braithwaite,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/95732-1583334177.jpg?lm=1,8000000,26
Andreas Cornelius,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/203412-1668183778.jpg?lm=1,3000000,25
Christian Gytkjaer,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/76274-1661763625.jpg?lm=1,1250000,27
Nicklas Bendtner,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/34557-1438073153.jpg?lm=1,1100000,30
Bashkim Kadrii,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/91851-1489696411.jpg?lm=1,500000,26
Mikael Uhre,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/264423-1624457770.jpg?lm=1,500000,23
Jannik Pohl,デンマーク,フォワード,https://img.a.transfermarkt.technology/portrait/small/288432-1565335467.png?lm=1,500000,22
Alphonse Areola,フランス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/120629-1663243036.jpg?lm=1,15000000,24
Benoît Costil,フランス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/22628-1448381470.png?lm=1,6500000,30
Steve Mandanda,フランス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/23951-1666698933.jpg?lm=1,2500000,32
Raphaël Varane,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/164770-1668420130.jpg?lm=1,40000000,24
Samuel Umtiti,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/126540-1598302607.jpg?lm=1,40000000,24
Lucas Hernández,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/281963-1667830435.jpg?lm=1,20000000,21
Presnel Kimpembe,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/282041-1601924200.jpg?lm=1,18000000,22
Laurent Koscielny,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/76277-1518796128.jpg?lm=1,20000000,32
Adil Rami,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/51118-1583118134.png?lm=1,5000000,32
Benjamin Mendy,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/157495-1598301159.jpg?lm=1,40000000,23
Layvin Kurzawa,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/126710-1598302846.jpg?lm=1,22000000,25
Lucas Digne,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/126664-1663014267.jpg?lm=1,16000000,24
Benjamin Pavard,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/353366-1667831086.jpg?lm=1,25000000,22
Djibril Sidibé,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/161869-1604261378.jpg?lm=1,23000000,25
Christophe Jallet,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/28335-1465213642.jpg?lm=1,1000000,34
N'Golo Kanté,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/225083-1598302373.jpg?lm=1,60000000,26
Steven Nzonzi,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/73734-1572952277.jpg?lm=1,30000000,29
Paul Pogba,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/122153-1582114937.jpg?lm=1,90000000,24
Adrien Rabiot,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/182913-1568120243.jpg?lm=1,45000000,22
Corentin Tolisso,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/190393-1540568459.jpg?lm=1,40000000,23
Blaise Matuidi,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/33923-1618682220.jpg?lm=1,30000000,31
Moussa Sissoko,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/46001-1465213722.jpg?lm=1,20000000,28
Thomas Lemar,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/205562-1598303859.jpg?lm=1,65000000,22
Nabil Fekir,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/203496-1653041152.jpg?lm=1,50000000,24
Ousmane Dembélé,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/288230-1662412054.jpg?lm=1,80000000,20
Kingsley Coman,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/243714-1667830093.jpg?lm=1,50000000,21
Florian Thauvin,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/184892-1568215407.jpg?lm=1,28000000,24
Antoine Griezmann,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/125781-1667568355.jpg?lm=1,100000000,26
Kylian Mbappé,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/342229-1632686046.jpg?lm=1,120000000,19
Anthony Martial,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/182877-1595947846.jpg?lm=1,65000000,22
Alexandre Lacazette,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/93720-1594110895.jpg?lm=1,55000000,26
Wissam Ben Yedder,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/146854-1614089939.jpg?lm=1,25000000,27
Olivier Giroud,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/82442-1661514565.jpg?lm=1,20000000,31
Ederson,ブラジル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/238223-1661978747.jpg?lm=1,35000000,24
Neto,ブラジル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/111819-1448463847.jpg?lm=1,10000000,28
Cássio,ブラジル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/50144-1458293316.jpg?lm=1,4000000,30
Marquinhos,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/181767-1639581124.jpg?lm=1,40000000,23
Jemerson,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/258254-1662403773.jpg?lm=1,18000000,25
Thiago Silva,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/29241-1661856081.jpg?lm=1,10000000,33
Rodrigo Caio,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/172054-1471615155.jpg?lm=1,9000000,24
Miranda,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/33357-1448967043.jpg?lm=1,8000000,33
Pedro Geromel,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/32568-1493385031.jpg?lm=1,5000000,32
Marcelo,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/44501-1603112392.jpg?lm=1,40000000,29
Alex Sandro,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/79960-1661351746.jpg?lm=1,50000000,27
Filipe Luís,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/21725-1447152742.jpg?lm=1,18000000,32
Ismaily,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/124028-1666690981.jpg?lm=1,5500000,28
Danilo,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/145707-1663577215.jpg?lm=1,18000000,26
Fagner,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/47592-1512665647.jpg?lm=1,5000000,28
Dani Alves,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/15951-1635327520.jpg?lm=1,6000000,34
Casemiro,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/16306-1661426172.jpg?lm=1,40000000,25
Fernandinho,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/26267-1477040739.jpg?lm=1,15000000,32
Paulinho,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/57229-1563350348.jpg?lm=1,40000000,29
Fred,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/191614-1645609861.jpg?lm=1,19000000,24
Renato Augusto,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/53058-1509544256.jpg?lm=1,11000000,30
Talisca,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/258626-1563350063.jpg?lm=1,16000000,24
Giuliano,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/54375-1622820389.jpg?lm=1,10000000,27
Diego,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/4248-1506074640.jpg?lm=1,4000000,33
Neymar,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/68290-1669394812.jpg?lm=1,180000000,25
Philippe Coutinho,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/80444-1640621762.jpg?lm=1,90000000,25
Taison,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/76028-1569591431.png?lm=1,11000000,29
Douglas Costa,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/75615-1646079196.JPG?lm=1,40000000,27
Willian,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/52769-1575041246.jpg?lm=1,32000000,29
Gabriel Jesus,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/363205-1669711141.jpg?lm=1,70000000,20
Roberto Firmino,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/131789-1520605270.jpg?lm=1,50000000,26
Willian José,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/122155-1665056373.jpg?lm=1,12000000,26
Diego Souza,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/33315-1454586915.jpg?lm=1,4500000,32
Simon Mignolet,ベルギー,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/50219-1616529337.jpg?lm=1,12000000,29
Koen Casteels,ベルギー,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/108880-1657202120.jpg?lm=1,6000000,25
Matz Sels,ベルギー,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/127202-1665067633.jpg?lm=1,4000000,25
Toby Alderweireld,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/42710-1664349412.jpg?lm=1,35000000,28
Jan Vertonghen,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/43250-1668080180.jpg?lm=1,28000000,30
Vincent Kompany,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/9594-1454414462.jpg?lm=1,10000000,31
Christian Kabasele,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/81512-1454943262.jpg?lm=1,7000000,26
Thomas Vermaelen,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/15904-1464867040.jpg?lm=1,5000000,32
Dedryck Boyata,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/88262-1657098245.jpg?lm=1,2000000,27
Laurent Ciman,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/22338-1584473310.jpg?lm=1,1250000,32
Jordan Lukaku,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/140804-1474371465.jpg?lm=1,7000000,23
Thomas Meunier,ベルギー,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/100986-1662361426.jpg?lm=1,15000000,26
