name,country,position,image,worth,age
Fodé Ballo-Touré,セネガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/296422-1614110347.jpg?lm=1,3500000,25
Moussa N'Diaye,セネガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/649022-1558680792.png?lm=1,300000,19
Youssouf Sabaly,セネガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/135492-1532700291.jpg?lm=1,3000000,29
Pape Gueye,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/485963-1604255792.jpg?lm=1,12000000,23
Nampalys Mendy,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/111051-1547722265.jpg?lm=1,4000000,29
Mamadou Loum,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/364237-1647530166.jpg?lm=1,4000000,25
Cheikhou Kouyaté,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/66934-1543493873.jpg?lm=1,4000000,32
Pape Matar Sarr,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/568693-1668163083.jpg?lm=1,15000000,19
Idrissa Gueye,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/126665-1602849128.jpg?lm=1,12000000,32
Pathé Ciss,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/525578-1541089527.jpg?lm=1,2000000,28
Moustapha Name,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/586262-1668692297.jpg?lm=1,1500000,26
Iliman Ndiaye,セネガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/623570-1651653048.png?lm=1,1500000,22
Ismaïla Sarr,セネガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/410225-1668162683.jpg?lm=1,27000000,24
Krépin Diatta,セネガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/490426-1668163198.jpg?lm=1,13000000,23
Nicolas Jackson,セネガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/776890-1660548225.jpg?lm=1,500000,20
Boulaye Dia,セネガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/626913-1662127119.jpg?lm=1,12000000,25
Bamba Dieng,セネガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/822458-1668163298.jpg?lm=1,10000000,22
Famara Diédhiou,セネガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/237125-1669802185.png?lm=1,3400000,29
Hugo Lloris,フランス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/17965-1465213375.jpg?lm=1,7000000,35
Steve Mandanda,フランス,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/23951-1666698933.jpg?lm=1,1500000,37
Jules Koundé,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/411975-1662585791.jpg?lm=1,60000000,23
William Saliba,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/495666-1665127395.jpg?lm=1,30000000,21
Dayot Upamecano,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/344695-1667829882.jpg?lm=1,45000000,23
Lucas Hernández,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/281963-1667830435.jpg?lm=1,50000000,26
Raphaël Varane,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/164770-1668420130.jpg?lm=1,60000000,28
Ibrahima Konaté,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/357119-1669190550.jpg?lm=1,40000000,23
Axel Disasi,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/386047-1614110226.jpg?lm=1,15000000,24
Theo Hernández,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/339808-1663574533.jpg?lm=1,55000000,24
Benjamin Pavard,フランス,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/353366-1667831086.jpg?lm=1,30000000,26
Aurélien Tchouameni,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/413112-1668500754.jpg?lm=1,60000000,22
Jordan Veretout,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/164771-1666815169.jpg?lm=1,22000000,29
Eduardo Camavinga,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/640428-1668500874.jpg?lm=1,55000000,19
Mattéo Guendouzi,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/465830-1646212708.jpg?lm=1,25000000,23
Youssouf Fofana,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/569598-1614093227.jpg?lm=1,14000000,23
Adrien Rabiot,フランス,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/182913-1568120243.jpg?lm=1,18000000,26
Ousmane Dembélé,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/288230-1662412054.jpg?lm=1,30000000,25
Kingsley Coman,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/243714-1667830093.jpg?lm=1,60000000,25
Antoine Griezmann,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/125781-1667568355.jpg?lm=1,35000000,31
Kylian Mbappé,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/342229-1632686046.jpg?lm=1,160000000,23
Karim Benzema,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/18922-1653042225.jpg?lm=1,30000000,34
Randal Kolo Muani,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/487969-1663064953.jpg?lm=1,15000000,23
Marcus Thuram,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/318528-1662966601.jpg?lm=1,20000000,24
Olivier Giroud,フランス,フォワード,https://img.a.transfermarkt.technology/portrait/small/82442-1661514565.jpg?lm=1,3500000,35
Ederson,ブラジル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/238223-1661978747.jpg?lm=1,45000000,28
Weverton,ブラジル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/69400-1547648498.jpg?lm=1,4500000,34
Marquinhos,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/181767-1639581124.jpg?lm=1,70000000,28
Éder Militão,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/401530-1568189259.jpg?lm=1,60000000,24
Bremer,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/516716-1661269026.jpg?lm=1,30000000,24
Thiago Silva,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/29241-1661856081.jpg?lm=1,2500000,37
Alex Telles,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/255755-1659559306.jpg?lm=1,18000000,29
Alex Sandro,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/79960-1661351746.jpg?lm=1,9000000,31
Danilo,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/145707-1663577215.jpg?lm=1,13000000,30
Dani Alves,ブラジル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/15951-1635327520.jpg?lm=1,1000000,39
Bruno Guimarães,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/520624-1668522672.jpg?lm=1,40000000,24
Fabinho,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/225693-1580133493.jpg?lm=1,60000000,28
Casemiro,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/16306-1661426172.jpg?lm=1,50000000,30
Fred,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/191614-1645609861.jpg?lm=1,20000000,29
Éverton Ribeiro,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/52896-1610006872.jpg?lm=1,6000000,32
Lucas Paquetá,ブラジル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/444523-1640776054.jpg?lm=1,35000000,24
Vinicius Junior,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/371998-1664869583.jpg?lm=1,100000000,21
Neymar,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/68290-1669394812.jpg?lm=1,75000000,30
Gabriel Martinelli,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/655488-1665499061.jpg?lm=1,38000000,20
Richarlison,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/378710-1665608231.jpg?lm=1,50000000,24
Rodrygo,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/412363-1653297541.jpg?lm=1,60000000,21
Antony,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/602105-1661861635.jpg?lm=1,35000000,21
Raphinha,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/411295-1665127690.jpg?lm=1,45000000,25
Gabriel Jesus,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/363205-1669711141.jpg?lm=1,50000000,24
Pedro,ブラジル,フォワード,https://img.a.transfermarkt.technology/portrait/small/432895-1668696996.jpg?lm=1,10000000,24
Kamil Grabara,ポーランド,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/346551-1655805183.jpg?lm=1,4000000,23
Lukasz Skorupski,ポーランド,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/80894-1595848892.jpg?lm=1,4000000,31
Jan Bednarek,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/243028-1493557261.jpg?lm=1,22000000,26
Jakub Kiwior,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/425918-1661515346.jpg?lm=1,1800000,22
Mateusz Wieteska,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/208172-1668091600.jpg?lm=1,1300000,25
Kamil Glik,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/46552-1632543459.jpg?lm=1,1000000,34
Artur Jedrzejczyk,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/42401-1464955977.jpg?lm=1,200000,34
Matty Cash,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/425334-1668091733.jpg?lm=1,25000000,24
Robert Gumny,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/353826-1658599789.jpg?lm=1,2500000,23
Bartosz Bereszynski,ポーランド,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/144143-1661351826.jpg?lm=1,4000000,29
Grzegorz Krychowiak,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/45184-1628411209.png?lm=1,8000000,32
Krystian Bielik,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/287247-1668091947.jpg?lm=1,4000000,24
Szymon Zurkowski,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/387234-1656583041.jpg?lm=1,6000000,24
Damian Szymanski,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/259881-1580791248.png?lm=1,1800000,26
Przemyslaw Frankowski,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/239743-1669189009.jpg?lm=1,8000000,27
Nicola Zalewski,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/550108-1645432632.jpg?lm=1,2500000,20
Piotr Zielinski,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/181136-1596002218.jpg?lm=1,40000000,28
Sebastian Szymanski,ポーランド,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/320748-1659446969.jpg?lm=1,14000000,23
Jakub Kaminski,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/407098-1657203381.jpg?lm=1,10000000,20
Kamil Grosicki,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/37920-1464956322.jpg?lm=1,800000,34
Michal Skoras,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/393565-1631120098.png?lm=1,1200000,22
Robert Lewandowski,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/38253-1642434304.jpg?lm=1,45000000,33
Krzysztof Piatek,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/327757-1657099152.jpg?lm=1,12000000,26
Arkadiusz Milik,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/191891-1661518258.jpg?lm=1,16000000,28
Karol Swiderski,ポーランド,フォワード,https://img.a.transfermarkt.technology/portrait/small/330126-1646522787.jpg?lm=1,5000000,25
José Sá,ポルトガル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/249994-1663427173.jpg?lm=1,14000000,29
Rui Patrício,ポルトガル,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/45026-1661350448.jpg?lm=1,6000000,34
Rúben Dias,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/258004-1661442106.jpg?lm=1,75000000,25
António Silva,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/650568-1661241633.jpg?lm=1,300000,18
Pepe,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/14132-1606396269.png?lm=1,1000000,39
Raphaël Guerreiro,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/170986-1661413430.jpg?lm=1,25000000,28
João Cancelo,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/182712-1615221629.jpg?lm=1,65000000,28
Diogo Dalot,ポルトガル,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/357147-1602074624.jpg?lm=1,18000000,23
Rúben Neves,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/225161-1661855284.jpg?lm=1,40000000,25
João Palhinha,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/257455-1659355680.jpg?lm=1,25000000,26
William Carvalho,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/100131-1662113601.jpg?lm=1,16000000,30
Vitinha,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/487469-1665127502.jpg?lm=1,24000000,22
Matheus Nunes,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/601883-1571746027.jpg?lm=1,30000000,23
Bernardo Silva,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/241641-1669364275.jpg?lm=1,80000000,27
Bruno Fernandes,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/240306-1636537174.jpg?lm=1,85000000,27
João Mário,ポルトガル,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/149729-1643888830.jpg?lm=1,12000000,29
Rafael Leão,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/357164-1661352687.jpg?lm=1,50000000,22
Ricardo Horta,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/261927-1591777378.png?lm=1,20000000,27
Otávio,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/231289-1668697777.jpg?lm=1,30000000,27
João Félix,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/462250-1668165358.jpg?lm=1,70000000,22
André Silva,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/198008-1663686224.jpg?lm=1,32000000,26
Gonçalo Ramos,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/550550-1603796122.jpg?lm=1,10000000,20
Cristiano Ronaldo,ポルトガル,フォワード,https://img.a.transfermarkt.technology/portrait/small/8198-1668503200.jpg?lm=1,30000000,37
Ahmed Reda Tagnaouti,モロッコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/238997-1668080784.jpg?lm=1,1500000,26
Munir,モロッコ,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/97925-1614803676.jpeg?lm=1,1500000,32
Nayef Aguerd,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/361914-1659355782.jpg?lm=1,12000000,26
Romain Saïss,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/204198-1666278687.png?lm=1,8000000,32
Achraf Dari,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/566823-1643125273.png?lm=1,1800000,23
Jawad El Yamiq,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/235412-1623665883.JPG?lm=1,1200000,30
Badr Benoun,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/245193-1619018383.jpg?lm=1,1000000,29
Yahia Attiyat Allah,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/366746-1669283376.jpg?lm=1,700000,27
Achraf Hakimi,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/398073-1633679363.jpg?lm=1,65000000,23
Noussair Mazraoui,モロッコ,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/340456-1667830761.jpg?lm=1,20000000,24
Sofyan Amrabat,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/287579-1663591493.jpg?lm=1,10000000,25
Yahya Jabrane,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/255749-1643125373.png?lm=1,1700000,31
Azzedine Ounahi,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/593482-1668080946.jpg?lm=1,2000000,21
Hakim Ziyech,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/217111-1668081193.jpg?lm=1,32000000,29
Ilias Chair,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/380473-1666874703.jpg?lm=1,4000000,24
Selim Amallah,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/377219-1616872969.jpg?lm=1,5000000,25
Bilal El Khannouss,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/654982-1658140221.jpg?lm=1,100000,18
Abdelhamid Sabiri,モロッコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/340394-1661514460.jpg?lm=1,3000000,25
Ez Abde,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/724520-1636969902.jpg?lm=1,8000000,20
Sofiane Boufal,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/232271-1668757196.jpg?lm=1,8000000,28
Anass Zaroury,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/491296-1626771045.jpg?lm=1,1200000,21
Zakaria Aboukhlal,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/393238-1629444913.jpg?lm=1,2000000,21
Youssef En-Nesyri,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/433049-1583307966.jpg?lm=1,35000000,24
Abderrazak Hamdallah,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/235052-1494842896.jpg?lm=1,3600000,31
Walid Cheddira,モロッコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/521407-1647292757.jpg?lm=1,250000,24
Shuichi Gonda,日本,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/79517-1669207489.jpg?lm=1,500000,32
Eiji Kawashima,日本,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/77383-1618502207.jpg?lm=1,200000,39
Ko Itakura,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/355816-1662966245.jpg?lm=1,5000000,25
Hiroki Ito,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/353892-1657181215.jpg?lm=1,4500000,23
Shogo Taniguchi,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/307870-1605776779.jpg?lm=1,1700000,30
Maya Yoshida,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/81789-1657108603.jpg?lm=1,1500000,33
Yuto Nagatomo,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/79522-1572951921.jpg?lm=1,700000,35
Takehiro Tomiyasu,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/331560-1516724308.jpg?lm=1,25000000,23
Miki Yamane,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/395589-1656425937.jpg?lm=1,1300000,28
Hiroki Sakai,日本,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/83002-1600434375.jpg?lm=1,3500000,31
Hidemasa Morita,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/524315-1666099446.jpg?lm=1,4000000,26
Wataru Endo,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/146310-1657181542.jpg?lm=1,8000000,29
Ao Tanaka,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/489359-1657113927.jpg?lm=1,1500000,23
Gaku Shibasaki,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/129693-1541153344.jpg?lm=1,1000000,30
Daichi Kamada,日本,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/356141-1663065703.png?lm=1,22000000,25
Takumi Minamino,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/165793-1565700962.jpg?lm=1,12000000,27
Kaoru Mitoma,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/504849-1642264453.jpg?lm=1,2500000,24
Daizen Maeda,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/420931-1669207346.jpg?lm=1,1600000,24
Yuki Soma,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/594069-1608298635.jpg?lm=1,900000,24
Ritsu Doan,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/358504-1658413443.jpg?lm=1,6500000,23
Takefusa Kubo,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/405398-1633348134.jpg?lm=1,9000000,20
Junya Ito,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/348791-1614283390.jpg?lm=1,7500000,28
Takuma Asano,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/245744-1657284052.jpg?lm=1,3000000,27
Ayase Ueda,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/589128-1669207661.jpg?lm=1,1200000,23
Shuto Machino,日本,フォワード,https://img.a.transfermarkt.technology/portrait/small/550580-1629282235.jpg?lm=1,500000,22
Bum-keun Song,韓国,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/508237-1584689521.jpg?lm=1,950000,24
Seung-gyu Kim,韓国,ゴールキーパー,https://img.a.transfermarkt.technology/portrait/small/92076-1666389173.jpg?lm=1,750000,31
Min-jae Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/503482-1669304145.jpg?lm=1,9000000,25
Kyung-won Kwon,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/260189-1523621695.jpg?lm=1,750000,30
Yu-min Cho,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/561212-1589996067.JPG?lm=1,625000,25
Young-gwon Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/126640-1615538477.jpg?lm=1,600000,31
Jin-su Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/132529-1668504879.jpg?lm=1,600000,30
Chul Hong,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/151791-1528790192.jpg?lm=1,525000,31
Moon-hwan Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/524592-1646503630.jpg?lm=1,950000,26
Tae-hwan Kim,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/156009-1585390629.jpg?lm=1,950000,32
Jong-gyu Yoon,韓国,ディフェンダー,https://img.a.transfermarkt.technology/portrait/small/402163-1584688022.jpg?lm=1,600000,24
Jun-ho Son,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/312446-1567317546.jpg?lm=1,3200000,29
Woo-young Jung,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/171935-1615800057.jpg?lm=1,800000,32
In-beom Hwang,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/365394-1658827350.jpg?lm=1,3000000,25
Seung-ho Paik,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/282689-1625405099.jpg?lm=1,925000,25
Kang-in Lee,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/557149-1568021777.jpg?lm=1,8000000,21
Jae-sung Lee,韓国,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/314398-1668504727.jpg?lm=1,3000000,29
Heung-min Son,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/91845-1669336455.jpg?lm=1,75000000,29
Min-kyu Song,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/581977-1615485158.jpg?lm=1,1300000,22
Sang-ho Na,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/508381-1588754870.jpg?lm=1,900000,25
Chang-hoon Kwon,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/259350-1669657090.jpg?lm=1,1500000,27
Woo-yeong Jeong,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/297583-1658413502.jpg?lm=1,5500000,22
Hee-chan Hwang,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/292246-1613997961.jpg?lm=1,16000000,26
Ui-jo Hwang,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/260166-1596558651.jpg?lm=1,7000000,29
Gue-sung Cho,韓国,フォワード,https://img.a.transfermarkt.technology/portrait/small/652537-1669656974.jpg?lm=1,800000,24
