name,country,position,image,playerpage
Christian Gimenez,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/28085-1507888706.jpg?lm=1,https://www.transfermarkt.jp/christian-gimenez/profil/spieler/28085
Luis Montes,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/52618-1558355072.png?lm=1,https://www.transfermarkt.jp/luis-montes/profil/spieler/52618
Sinha,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/31351-1469116181.png?lm=1,https://www.transfermarkt.jp/sinha/profil/spieler/31351
Rodolfo Pizarro,メキシコ,ミッドフィールダー,https://img.a.transfermarkt.technology/portrait/small/234918-1583576942.jpg?lm=1,https://www.transfermarkt.jp/rodolfo-pizarro/profil/spieler/234918
Damián Álvarez,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/52588-1471449801.png?lm=1,https://www.transfermarkt.jp/damian-alvarez/profil/spieler/52588
Javier Aquino,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/111082-1497615057.jpg?lm=1,https://www.transfermarkt.jp/javier-aquino/profil/spieler/111082
Isaác Brizuela,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/121166-1579697544.png?lm=1,https://www.transfermarkt.jp/isaac-brizuela/profil/spieler/121166
Luis Ángel Mendoza,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/142176-1506590675.png?lm=1,https://www.transfermarkt.jp/luis-angel-mendoza/profil/spieler/142176
Giovani dos Santos,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/44674-1565165236.png?lm=1,https://www.transfermarkt.jp/giovani-dos-santos/profil/spieler/44674
Ángel Reyna,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/53829-1441798926.jpg?lm=1,https://www.transfermarkt.jp/angel-reyna/profil/spieler/53829
Cuauhtémoc Blanco,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/28066-1593522573.jpg?lm=1,https://www.transfermarkt.jp/cuauhtemoc-blanco/profil/spieler/28066
Chicharito,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/50935-1646079369.JPG?lm=1,https://www.transfermarkt.jp/chicharito/profil/spieler/50935
Oribe Peralta,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/53563-1497615119.jpg?lm=1,https://www.transfermarkt.jp/oribe-peralta/profil/spieler/53563
Raúl Jiménez,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/206040-1668454631.jpg?lm=1,https://www.transfermarkt.jp/raul-jimenez/profil/spieler/206040
Aldo de Nigris,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/53787-1469189075.png?lm=1,https://www.transfermarkt.jp/aldo-de-nigris/profil/spieler/53787
Javier Orozco,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/82784-1452772908.jpg?lm=1,https://www.transfermarkt.jp/javier-orozco/profil/spieler/82784
Alan Pulido,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/143045-1618855055.jpg?lm=1,https://www.transfermarkt.jp/alan-pulido/profil/spieler/143045
Érick Torres,メキシコ,フォワード,https://img.a.transfermarkt.technology/portrait/small/170016-1618606362.JPG?lm=1,https://www.transfermarkt.jp/erick-torres/profil/spieler/170016
